ID,팔로워,팔로우,업로드 날짜,업로드 시간,장소 태그 여부,계정 태그 여부,해시태그,사진 이름,좋아요 수
macdaegam,150,53,2021-06-08,15:26:18,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_9.png,424
macdaegam,150,53,2021-06-07,16:05:00,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_10.png,417
macdaegam,150,53,2021-06-06,20:09:42,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_11.png,419
macdaegam,150,53,2021-06-05,16:03:56,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_13.png,533
macdaegam,150,53,2021-06-04,15:47:02,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_14.png,656
macdaegam,150,53,2021-06-03,15:32:23,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_15.png,560
macdaegam,150,53,2021-06-02,16:11:00,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_16.png,415
macdaegam,150,53,2021-06-01,15:59:44,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_17.png,558
macdaegam,150,53,2021-05-31,15:13:03,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_18.png,533
macdaegam,150,53,2021-05-30,16:19:05,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_19.png,423
macdaegam,150,53,2021-05-29,16:10:04,1,0,"['맥대감', '서면', '서면술집', '부산핫플', '분위기깡패', '서면밥집', '부산맛집', '부산술집', '오오티디', '데일리', '광안리', '삼산', '부산인싸', '해운대', '부전', '전포술집', '전포맛집', '서면핫플']",macdaegam_20.png,414
nan_seulgi,2157,1426,2021-06-08,19:41:36,0,1,"['다이어리', '다이어리꾸미기', '다꾸', 'diary', 'sticker', '씰스티커', '씰스', '위클리', '데일리', '먼슬리', '일기', '좋아요', '정사각다이어리', '정사각다꾸', '스꾸', '폴꾸', '뚠스튜디오', '210607']",nan_seulgi_10.png,390
nan_seulgi,2157,1426,2021-06-08,11:44:16,0,1,"['다이어리', '다이어리꾸미기', '다꾸', 'diary', 'sticker', '씰스티커', '씰스', '위클리', '데일리', '먼슬리', '일기', '좋아요', '정사각다이어리', '정사각다꾸', '스꾸', '폴꾸', '올바이올', '제품협찬']",nan_seulgi_11.png,290
nan_seulgi,2157,1426,2021-06-07,09:59:58,0,3,"['페퍼마켓', '페퍼마켓스티커', '랜덤팩', '씰스티커']",nan_seulgi_12.png,330
